eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
82.66,0.6180000000000001,352,0.0009913577,0.020446777,2.888673,-0.0005326501,0.009805674,0.5895016193389893,25,12800,530.231449665036,204800
102.13,0.6580000000000001,372,0.001111047,0.038024902,2.886622,-0.00058544864,0.009144208,0.5927217602729797,26,13312,552.1948469679337,212992
81.8,0.6150000000000001,359,0.00055308855,0.004333496,2.8892863,3.8561528e-05,0.007891166,0.6557568907737732,27,13824,575.0140144319739,221184
75.58,0.6200000000000001,358,0.0005972017,0.0068969727,2.8818488,-0.0002026975,0.009718692,0.663433849811554,28,14336,597.8664260490332,229376
79.51,0.6300000000000001,358,0.00083553535,0.026977539,2.8688185,-0.0009924235,0.008078619,0.7252897024154663,29,14848,620.7330033709295,237568
72.65,0.6630000000000001,355,0.0004389668,0.004333496,2.8488772,-0.00058962347,0.0068170954,0.7272209525108337,30,15360,643.8011001078412,245760
51.34,0.6220000000000002,309,0.0005773067,0.003540039,2.831684,-0.000626039,0.008415575,0.7236973643302917,31,15872,670.2933556558564,253952
56.8,0.6320000000000001,320,0.00044372855,0.0079956055,2.8359246,-0.00068984285,0.007850741,0.7210023701190948,32,16384,695.8324072738178,262144
40.15,0.6780000000000002,304,0.0006376863,0.008972168,2.8259985,-0.00055271026,0.007529942,0.7605159431695938,33,16896,722.7155024060048,270336
34.74,0.684,307,0.00052906387,0.006591797,2.8278131,-0.0011037153,0.006381437,0.7955537587404251,34,17408,749.3526253208984,278528
63.61,0.6270000000000002,346,0.000768787,0.010070801,2.859449,-0.0009529791,0.009072352,0.6545533239841461,35,17920,772.9957842298318,286720
73.33,0.6420000000000001,344,0.0008552341,0.02331543,2.845785,-0.0007358669,0.00867864,0.693411648273468,36,18432,796.7904483419843,294912
52.66,0.6960000000000001,331,0.00028303204,0.0029296875,2.8420534,-0.00055588037,0.009940879,0.7209854423999786,37,18944,821.5333141938318,303104
65.7,0.757,332,0.0005359759,0.013183594,2.8274186,-0.0004569074,0.008324175,0.7565222680568695,38,19456,846.1998664848506,311296
